candidate,seed,official_score
Candidate_1_CurrentWinner,20409,187.39142633639975
Candidate_1_CurrentWinner,20410,156.33097250713706
Candidate_1_CurrentWinner,20411,338.95540223386007
Candidate_1_CurrentWinner,20412,260.23732198193824
Candidate_1_CurrentWinner,20413,174.87785468812984
Candidate_1_CurrentWinner,20414,187.20060616444246
Candidate_1_CurrentWinner,20415,168.69276339766827
Candidate_1_CurrentWinner,20416,132.7036029528643
Candidate_1_CurrentWinner,20417,166.39356803910792
Candidate_1_CurrentWinner,20418,190.18120243030336
Candidate_1_CurrentWinner,20419,198.44659071292494
Candidate_1_CurrentWinner,20420,134.42918768090036
Candidate_1_CurrentWinner,20421,240.30798154821824
Candidate_1_CurrentWinner,20422,158.77057196331117
Candidate_1_CurrentWinner,20423,195.44130878957813
Candidate_1_CurrentWinner,20424,168.28545819960306
Candidate_1_CurrentWinner,20425,250.09728100138796
Candidate_1_CurrentWinner,20426,188.6842640673146
Candidate_1_CurrentWinner,20427,266.3203728942361
Candidate_1_CurrentWinner,20428,161.49970945884584
Candidate_1_CurrentWinner,20429,126.28890589917117
Candidate_1_CurrentWinner,20430,211.10404606489217
Candidate_1_CurrentWinner,20431,268.6131750716627
Candidate_1_CurrentWinner,20432,255.98572785041478
Candidate_1_CurrentWinner,20433,193.32961012652527
Candidate_1_CurrentWinner,20434,189.46022472269712
Candidate_1_CurrentWinner,20435,204.81668512215035
Candidate_1_CurrentWinner,20436,199.84529240047743
Candidate_1_CurrentWinner,20437,237.55405308415888
Candidate_1_CurrentWinner,20438,179.21221878188325
Candidate_1_CurrentWinner,20439,94.14419074502526
Candidate_1_CurrentWinner,20440,302.3228177292822
Candidate_1_CurrentWinner,20441,240.75471124187817
Candidate_1_CurrentWinner,20442,125.84975587003336
Candidate_1_CurrentWinner,20443,251.7058806552069
Candidate_1_CurrentWinner,20444,241.06751032440593
Candidate_1_CurrentWinner,20445,150.56078513533154
Candidate_1_CurrentWinner,20446,269.5809472999766
Candidate_1_CurrentWinner,20447,243.1644158772981
Candidate_1_CurrentWinner,20448,326.81053130198023
Candidate_1_CurrentWinner,20449,253.84877550132123
Candidate_1_CurrentWinner,20450,192.13401443320063
Candidate_1_CurrentWinner,20451,299.28547541152295
Candidate_1_CurrentWinner,20452,143.98874247322877
Candidate_1_CurrentWinner,20453,122.73104514473307
Candidate_1_CurrentWinner,20454,333.7533457106698
Candidate_1_CurrentWinner,20455,138.77798682163828
Candidate_1_CurrentWinner,20456,125.21599603283272
Candidate_1_CurrentWinner,20457,278.2510427949188
Candidate_1_CurrentWinner,20458,188.18729475066496
Candidate_1_CurrentWinner,20459,282.3691921435785
Candidate_1_CurrentWinner,20460,255.45083727384363
Candidate_1_CurrentWinner,20461,458.269787217552
Candidate_1_CurrentWinner,20462,189.73960812315818
Candidate_1_CurrentWinner,20463,278.1290624688417
Candidate_1_CurrentWinner,20464,335.06379646360676
Candidate_1_CurrentWinner,20465,250.3658916662134
Candidate_1_CurrentWinner,20466,209.54152322284517
Candidate_1_CurrentWinner,20467,177.46643396759143
Candidate_1_CurrentWinner,20468,235.96204493323486
Candidate_1_CurrentWinner,20469,107.46594821610051
Candidate_1_CurrentWinner,20470,251.562971732722
Candidate_1_CurrentWinner,20471,199.28840476116
Candidate_1_CurrentWinner,20472,198.1577793315131
Candidate_1_CurrentWinner,20473,350.16964104583894
Candidate_1_CurrentWinner,20474,100.37332914723683
Candidate_1_CurrentWinner,20475,316.5264280023032
Candidate_1_CurrentWinner,20476,270.8024621969643
Candidate_1_CurrentWinner,20477,330.93561183680873
Candidate_1_CurrentWinner,20478,233.12227803673468
Candidate_1_CurrentWinner,20479,237.35613281634053
Candidate_1_CurrentWinner,20480,119.8866833463018
Candidate_1_CurrentWinner,20481,258.6042602366102
Candidate_1_CurrentWinner,20482,217.50442048220063
Candidate_1_CurrentWinner,20483,113.61180264961585
Candidate_1_CurrentWinner,20484,135.48954239476325
Candidate_1_CurrentWinner,20485,196.51048100169334
Candidate_1_CurrentWinner,20486,50.692670210351096
Candidate_1_CurrentWinner,20487,195.72702017634637
Candidate_1_CurrentWinner,20488,82.90145326892913
Candidate_1_CurrentWinner,20489,295.8535729359931
Candidate_1_CurrentWinner,20490,243.63623452141456
Candidate_1_CurrentWinner,20491,252.36254123300466
Candidate_1_CurrentWinner,20492,230.57766849739173
Candidate_1_CurrentWinner,20493,175.48065592667842
Candidate_1_CurrentWinner,20494,259.67549491823286
Candidate_1_CurrentWinner,20495,213.39027720422575
Candidate_1_CurrentWinner,20496,260.2521861165612
Candidate_1_CurrentWinner,20497,207.63126017790458
Candidate_1_CurrentWinner,20498,192.83835230076573
Candidate_1_CurrentWinner,20499,292.5471666423235
Candidate_2_Previous10d15d,20000,259.62677815479867
Candidate_2_Previous10d15d,20001,-45.21175386359371
Candidate_2_Previous10d15d,20002,-48.92299784252376
Candidate_2_Previous10d15d,20003,79.80274182134383
Candidate_2_Previous10d15d,20004,181.81150034234724
Candidate_2_Previous10d15d,20005,189.65852727337767
Candidate_2_Previous10d15d,20006,228.821174210245
Candidate_2_Previous10d15d,20007,294.3668114527655
Candidate_2_Previous10d15d,20008,321.08843863602027
Candidate_2_Previous10d15d,20009,95.07343170707553
Candidate_2_Previous10d15d,20010,138.95075423800242
Candidate_2_Previous10d15d,20011,244.80381769877047
Candidate_2_Previous10d15d,20012,234.77442012920426
Candidate_2_Previous10d15d,20013,478.8789975371292
Candidate_2_Previous10d15d,20014,59.39782662473772
Candidate_2_Previous10d15d,20015,19.859860531717562
Candidate_2_Previous10d15d,20016,396.8870873088024
Candidate_2_Previous10d15d,20017,164.65103578898473
Candidate_2_Previous10d15d,20018,336.8018325785527
Candidate_2_Previous10d15d,20019,211.71686679153055
Candidate_2_Previous10d15d,20020,32.21226197134648
Candidate_2_Previous10d15d,20021,370.8885642757344
Candidate_2_Previous10d15d,20022,241.97507469072153
Candidate_2_Previous10d15d,20023,258.8912386146022
Candidate_2_Previous10d15d,20024,364.5832010489579
Candidate_2_Previous10d15d,20025,68.55749762412063
Candidate_2_Previous10d15d,20026,12.220286621112239
Candidate_2_Previous10d15d,20027,74.82745778234005
Candidate_2_Previous10d15d,20028,135.0812094570632
Candidate_2_Previous10d15d,20029,296.6294547387851
Candidate_2_Previous10d15d,20030,196.55127059949518
Candidate_2_Previous10d15d,20031,194.46297034817104
Candidate_2_Previous10d15d,20032,376.813116553703
Candidate_2_Previous10d15d,20033,175.36817022007497
Candidate_2_Previous10d15d,20034,66.5286476235598
Candidate_2_Previous10d15d,20035,165.26198383726452
Candidate_2_Previous10d15d,20036,480.1739307333392
