run_id,search_score,search_mean,search_std,search_official_p05_hat,search_official_p01_hat,positions
7647,274.6133158636764,172.4932448212121,561.0780207861576,80.20412307192565,41.96697873852009,"{""AC"": -65, ""AC_35_P"": 34, ""AC_40_BP"": -50, ""AC_40_P"": -45, ""AC_45_KO"": -250, ""AC_45_P"": -50, ""AC_50_C"": 45, ""AC_50_CO"": -18, ""AC_50_C_2"": 38, ""AC_50_P"": -15, ""AC_50_P_2"": 38, ""AC_60_C"": 20}"
26509,273.41564753727454,195.62651321195585,743.1408667421664,73.39071821228458,22.746095666105237,"{""AC"": -55, ""AC_35_P"": 46, ""AC_40_BP"": -50, ""AC_40_P"": -40, ""AC_45_KO"": -270, ""AC_45_P"": -15, ""AC_50_C"": 39, ""AC_50_CO"": -20, ""AC_50_C_2"": 38, ""AC_50_P"": -10, ""AC_50_P_2"": 48, ""AC_60_C"": 25}"
36865,273.21806879766297,187.4919788470654,680.8586619234992,75.50069489644602,29.10056877826302,"{""AC"": -60, ""AC_35_P"": 37, ""AC_40_BP"": -45, ""AC_40_P"": -10, ""AC_45_KO"": -240, ""AC_45_P"": -50, ""AC_50_C"": 41, ""AC_50_CO"": -12, ""AC_50_C_2"": 36, ""AC_50_P"": -20, ""AC_50_P_2"": 48, ""AC_60_C"": 21}"
901,272.6733498876491,212.15320505668694,872.8904585938476,68.57550138174453,9.088518794653757,"{""AC"": -60, ""AC_35_P"": 50, ""AC_40_BP"": -45, ""AC_40_P"": -45, ""AC_45_KO"": -250, ""AC_45_P"": -40, ""AC_50_C"": 45, ""AC_50_CO"": -20, ""AC_50_C_2"": 48, ""AC_50_P"": -10, ""AC_50_P_2"": 46, ""AC_60_C"": 23}"
40059,272.5730980241236,167.45140158715188,527.8620359540809,80.62582315024602,44.65232907428726,"{""AC"": -65, ""AC_35_P"": 43, ""AC_40_BP"": -45, ""AC_40_P"": -20, ""AC_45_KO"": -210, ""AC_45_P"": -50, ""AC_50_C"": 44, ""AC_50_CO"": -16, ""AC_50_C_2"": 36, ""AC_50_P"": -20, ""AC_50_P_2"": 38, ""AC_60_C"": 21}"
52370,272.0588389366881,186.01123853631518,672.6765952522948,75.3657847897047,29.523261808094436,"{""AC"": -70, ""AC_35_P"": 45, ""AC_40_BP"": -50, ""AC_40_P"": -50, ""AC_45_KO"": -280, ""AC_45_P"": -25, ""AC_50_C"": 43, ""AC_50_CO"": -20, ""AC_50_C_2"": 40, ""AC_50_P"": 5, ""AC_50_P_2"": 42, ""AC_60_C"": 23}"
3382,272.05670440431527,195.9698339539442,749.6102006625357,72.66992821798492,21.584424286882392,"{""AC"": -60, ""AC_35_P"": 41, ""AC_40_BP"": -35, ""AC_40_P"": -50, ""AC_45_KO"": -260, ""AC_45_P"": -10, ""AC_50_C"": 48, ""AC_50_CO"": -18, ""AC_50_C_2"": 40, ""AC_50_P"": -25, ""AC_50_P_2"": 48, ""AC_60_C"": 20}"
26163,271.7463099259315,155.86634806021434,440.6928986444095,83.37881678951287,53.34584927358253,"{""AC"": -65, ""AC_35_P"": 47, ""AC_40_BP"": -45, ""AC_40_P"": -30, ""AC_45_KO"": -250, ""AC_45_P"": -45, ""AC_50_C"": 36, ""AC_50_CO"": -12, ""AC_50_C_2"": 34, ""AC_50_P"": -20, ""AC_50_P_2"": 36, ""AC_60_C"": 20}"
41437,271.03691833922835,192.69121710251844,727.1482989240453,73.08596542083751,23.531227171081753,"{""AC"": -60, ""AC_35_P"": 46, ""AC_40_BP"": -45, ""AC_40_P"": -35, ""AC_45_KO"": -210, ""AC_45_P"": 10, ""AC_50_C"": 37, ""AC_50_CO"": -20, ""AC_50_C_2"": 48, ""AC_50_P"": -25, ""AC_50_P_2"": 36, ""AC_60_C"": 20}"
33307,270.9491685043719,193.64927035647926,734.7955050696006,72.78616519834209,22.71027424913611,"{""AC"": -70, ""AC_35_P"": 44, ""AC_40_BP"": -50, ""AC_40_P"": -50, ""AC_45_KO"": -250, ""AC_45_P"": -5, ""AC_50_C"": 47, ""AC_50_CO"": -12, ""AC_50_C_2"": 40, ""AC_50_P"": -25, ""AC_50_P_2"": 46, ""AC_60_C"": 20}"
28964,270.8886689011385,194.4307503280894,741.0021817962094,72.54673769744447,22.047865299965764,"{""AC"": -55, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_40_P"": -30, ""AC_45_KO"": -190, ""AC_45_P"": 5, ""AC_50_C"": 37, ""AC_50_CO"": -18, ""AC_50_C_2"": 36, ""AC_50_P"": -25, ""AC_50_P_2"": 48, ""AC_60_C"": 21}"
30649,270.7603456072205,196.43725394179103,756.8623703196207,71.94447244945938,20.36473732833491,"{""AC"": -50, ""AC_35_P"": 50, ""AC_40_BP"": -45, ""AC_40_P"": -35, ""AC_45_KO"": -310, ""AC_45_P"": -20, ""AC_50_C"": 35, ""AC_50_CO"": -18, ""AC_50_C_2"": 38, ""AC_50_P"": -15, ""AC_50_P_2"": 50, ""AC_60_C"": 22}"
20944,270.27421323154675,187.02966896172765,685.556720841552,74.26562308600917,27.54532695531219,"{""AC"": -60, ""AC_35_P"": 48, ""AC_40_BP"": -50, ""AC_40_P"": -45, ""AC_45_KO"": -240, ""AC_45_P"": -15, ""AC_50_C"": 43, ""AC_50_CO"": -18, ""AC_50_C_2"": 36, ""AC_50_P"": -15, ""AC_50_P_2"": 46, ""AC_60_C"": 24}"
13771,270.09157782182416,197.65193865974757,768.1240674198085,71.30677283532866,18.95955953558007,"{""AC"": -60, ""AC_35_P"": 42, ""AC_40_BP"": -40, ""AC_40_P"": -25, ""AC_45_KO"": -270, ""AC_45_P"": -25, ""AC_50_C"": 40, ""AC_50_CO"": -20, ""AC_50_C_2"": 40, ""AC_50_P"": -5, ""AC_50_P_2"": 48, ""AC_60_C"": 23}"
